Datetima;Curah Hujan;RMM1;RMM2;Phase;Amplitude
04/04/2022;0,78;-0,16706482;-0,23565055;2;0,288863
05/04/2022;0,64;-0,10711924;-0,46917483;2;0,4812479
06/04/2022;2,13;0,32967481;-0,47416285;3;0,57750833
07/04/2022;0,33;0,3504909;-0,31129569;4;0,46877381
08/04/2022;0,22;0,43078429;0,055651505;5;0,43436411
09/04/2022;0,21;0,3577067;0,37868434;6;0,52091837
10/04/2022;8,2;0,20728081;0,56765217;6;0,60431308
11/04/2022;0,01;-0,043554336;0,74909592;7;0,75036103
12/04/2022;0,01;-0,17213447;0,77277458;7;0,79171389
13/04/2022;0,01;-0,29562902;0,5880338;7;0,65816432
14/04/2022;0,6;-0,61023283;0,60044014;8;0,85610306
15/04/2022;2,87;-0,78648335;0,69278824;8;1,048099
16/04/2022;5,26;-1,2011186;0,59399635;8;1,3399692
17/04/2022;5,2;-1,2082317;-0,015024152;1;1,2083251
18/04/2022;6,43;-1,1479086;-0,55232692;1;1,2738756
19/04/2022;10,77;-1,1093744;-0,76835924;1;1,3494767
20/04/2022;7,21;-1,0152729;-0,68294507;1;1,2235984
21/04/2022;0,05;-0,84153402;-0,71908772;1;1,1069176
22/04/2022;0,21;-0,54277205;-0,51636559;1;0,74915618
23/04/2022;14,64;-0,26910099;-0,44898114;2;0,52344954
24/04/2022;0,71;-0,086759932;-0,34014583;2;0,35103628
25/04/2022;0;-0,086834341;-0,37892848;2;0,38875055
26/04/2022;0;-0,030409271;-0,48420623;2;0,48516017
27/04/2022;0,01;0,1602779;-0,54612511;3;0,56915873
28/04/2022;1,28;0,30614266;-0,66807938;3;0,73488325
29/04/2022;14,2;0,34724405;-0,34001064;4;0,48598936
30/04/2022;0,52;0,35368696;-0,13107532;4;0,37719384
01/05/2022;0,13;0,042292599;-0,16556029;3;0,17087679
02/05/2022;0,28;-0,18066479;-0,12270758;1;0,21839625
03/05/2022;0,25;-0,65623808;-0,34165749;1;0,73985016
04/05/2022;0,28;-0,91751111;-0,74110568;1;1,1794338
05/05/2022;2,55;-1,083545;-0,94075948;1;1,4349557
06/05/2022;0,32;-1,1030281;-1,1914399;2;1,6236379
07/05/2022;0,8;-0,90902114;-1,2181396;2;1,5199288
08/05/2022;0,91;-0,42642695;-1,110135;2;1,189218
09/05/2022;8,89;0,15416147;-0,86506128;3;0,87869036
10/05/2022;0,15;0,75038958;-0,43005869;4;0,86489016
11/05/2022;0,13;1,1616732;0,3105202;5;1,2024589
12/05/2022;0,67;1,1274196;1,0782738;5;1,5600479
13/05/2022;2,82;0,6521408;1,5750885;6;1,7047555
14/05/2022;0,04;0,089863211;1,7288127;6;1,7311467
15/05/2022;0,14;-0,14155848;1,7841097;7;1,7897168
16/05/2022;0,76;-0,54174346;1,4601842;7;1,5574415
17/05/2022;2,4;-1,0611697;0,99013394;8;1,4513602
18/05/2022;2,51;-1,2866778;0,70633024;8;1,4678018
19/05/2022;1,95;-1,3725439;0,58392632;8;1,491592
20/05/2022;0,21;-1,4842088;0,28135034;8;1,5106403
21/05/2022;0,08;-1,2203193;0,050918035;8;1,2213811
22/05/2022;0,05;-0,87090331;-0,27222902;1;0,9124589
23/05/2022;0,06;-0,60598606;-0,55479997;1;0,82159728
24/05/2022;1,29;-0,25303683;-0,35772365;2;0,43817103
25/05/2022;4,31;-0,004042182;0,18479656;7;0,18484075
26/05/2022;7,55;0,45266896;0,53970891;6;0,70441103
27/05/2022;0,65;0,60671341;1,0363758;6;1,2009063
28/05/2022;0,23;0,29041991;1,4014548;6;1,4312299
29/05/2022;7,09;0,039038695;1,9880285;6;1,9884118
30/05/2022;0,2;-0,4571574;2,086201;7;2,1357031
31/05/2022;0,18;-0,92788732;1,7931863;7;2,0190325
01/06/2022;11,29;-1,3288876;1,5566144;7;2,0467024
02/06/2022;9;-1,5062059;1,4820539;8;2,1130877
03/06/2022;0,84;-1,7846183;1,2089398;8;2,1555505
04/06/2022;0,92;-2,1692879;0,86755294;8;2,3363342
05/06/2022;3,3;-2,0671382;0,45216322;8;2,1160133
06/06/2022;0,6;-1,9733741;0,11318649;8;1,9766175
07/06/2022;13,94;-1,8495809;-0,13928631;1;1,8548181
08/06/2022;3,3;-1,5991626;-0,2834051;1;1,6240811
09/06/2022;0,31;-1,2999406;-0,40781578;1;1,3624094
10/06/2022;2,53;-1,1328633;-0,49576977;1;1,2365948
11/06/2022;1,45;-1,0074902;-0,73209697;1;1,2453926
12/06/2022;1,43;-1,0491629;-0,83386499;1;1,3401767
13/06/2022;0,6;-1,1482309;-0,8716529;1;1,4416008
14/06/2022;0,59;-1,4247346;-0,94528162;1;1,7098029
15/06/2022;0,81;-1,6106274;-1,1034656;1;1,9523722
16/06/2022;0,8;-1,8377039;-1,1178677;1;2,150996
17/06/2022;0,25;-1,8871068;-0,98885453;1;2,1304941
18/06/2022;0,92;-1,785892;-0,91074914;1;2,0047131
19/06/2022;0,54;-1,6230813;-0,79633796;1;1,8079123
20/06/2022;0,59;-1,0369506;-0,81472194;1;1,3187261
21/06/2022;0,37;-0,58740664;-1,129972;2;1,2735318
22/06/2022;0,33;-0,79498541;-1,3018161;2;1,5253613
23/06/2022;0,27;-1,3426812;-1,2091792;1;1,8069054
24/06/2022;0,98;-1,3957303;-1,2527746;1;1,8755019
25/06/2022;1,1;-0,86342055;-1,4551296;2;1,6920099
26/06/2022;0,32;-0,61918467;-1,8898598;2;1,9887081
27/06/2022;0,11;-0,23604769;-1,9382154;2;1,9525361
28/06/2022;0,43;0,26604155;-1,5407709;3;1,5635706
29/06/2022;1,06;0,57314062;-1,2850487;3;1,407068
30/06/2022;1;0,59775293;-1,233656;3;1,3708448
01/07/2022;0,5;0,45380077;-0,91120684;3;1,0179553
02/07/2022;0,47;0,88227224;-0,76565653;4;1,1681756
03/07/2022;2,02;1,1786172;-0,82360411;4;1,4378673
04/07/2022;7,99;1,4303416;-0,66414964;4;1,5770136
05/07/2022;0,24;1,4345142;-0,40407753;4;1,4903387
06/07/2022;0,07;1,3119224;-0,18177284;4;1,3244553
07/07/2022;0,19;1,2277067;0,23636571;5;1,250253
08/07/2022;0,33;0,98236018;0,23892251;5;1,0109973
09/07/2022;0,14;0,76115817;0,042451143;5;0,76234102
10/07/2022;0,45;0,51913053;-0,040413719;4;0,52070123
11/07/2022;0,38;0,40308213;0,04038227;5;0,4050999
12/07/2022;0,12;0,41861385;-0,13983932;4;0,44135314
13/07/2022;0,03;0,68228388;-0,1787158;4;0,70530182
14/07/2022;0,04;0,95733041;-0,21467365;4;0,98110461
15/07/2022;0,13;0,87027848;-0,20694892;4;0,89454597
16/07/2022;0,35;0,90354127;-0,06276001;4;0,90571827
17/07/2022;0,17;0,65372241;-0,094483666;4;0,66051507
18/07/2022;0,04;0,25542399;-0,051751114;4;0,26061389
19/07/2022;0,04;-0,18276049;-0,013674909;1;0,18327138
20/07/2022;0,04;-0,78255457;-0,018120527;1;0,78276432
21/07/2022;0,11;-1,240837;-0,078450441;1;1,2433145
22/07/2022;0,28;-1,6072406;-0,1957047;1;1,6191117
23/07/2022;0,05;-1,5075585;-0,29572648;1;1,5362899
24/07/2022;0,02;-1,4774137;-0,72094184;1;1,6439308
25/07/2022;0,06;-1,4212739;-0,89664942;1;1,6804761
26/07/2022;0,08;-0,98234409;-0,7967748;1;1,2648517
27/07/2022;0,04;-0,56884313;-0,79718763;2;0,97933173
28/07/2022;0,06;-0,14742334;-0,91174853;2;0,9235903
29/07/2022;0,26;0,04377757;-0,67684984;3;0,67826408
30/07/2022;0,15;0,15291913;-0,65166819;3;0,66936964
31/07/2022;0,1;0,21748194;-0,65621901;3;0,69131887
01/08/2022;0,64;0,49566957;-0,79266179;3;0,9348802
02/08/2022;0,2;0,59396243;-0,8608169;3;1,0458475
03/08/2022;0,08;0,60836434;-0,52928501;4;0,80638069
04/08/2022;0,14;0,83179611;0,037019622;5;0,83261949
05/08/2022;0,08;1,1066966;0,27869162;5;1,1412477
06/08/2022;0,29;1,1180145;0,42760953;5;1,1969988
07/08/2022;0,11;0,7742843;0,69890124;5;1,0430623
08/08/2022;1,5;0,43722951;0,64077026;6;0,77572948
09/08/2022;0,84;0,10837796;0,48872051;6;0,50059319
10/08/2022;0,23;-0,14631869;0,38595849;7;0,41276279
11/08/2022;0,24;-0,3111164;0,18196653;8;0,36042368
12/08/2022;0,41;-0,19789898;-0,013688613;1;0,19837184
13/08/2022;2,72;-0,19092081;-0,36014163;2;0,4076184
14/08/2022;2,23;-0,143604;-0,3711811;2;0,39799184
15/08/2022;0,02;-0,074197643;-0,12915218;2;0,14894824
16/08/2022;0,11;-0,16901909;0,13290583;8;0,2150149
17/08/2022;0,17;-0,43839246;0,22292106;8;0,49181473
18/08/2022;0,15;-0,57215971;-0,10415713;1;0,58156294
19/08/2022;0;-0,59561646;-0,30136269;1;0,66751665
20/08/2022;0,01;-0,70892781;-0,48996145;1;0,8617661
21/08/2022;0,13;-0,80790645;-0,81225675;2;1,1456325
22/08/2022;0,06;-0,76735473;-0,99664825;2;1,2578318
23/08/2022;0,05;-1,0355002;-1,2489871;2;1,6224147
24/08/2022;0,06;-1,0670384;-1,2486742;2;1,6424854
25/08/2022;0,06;-1,0180907;-1,4840773;2;1,7997205
26/08/2022;0,07;-1,0142426;-1,6304505;2;1,9201711
27/08/2022;0,07;-0,95407504;-1,7601985;2;2,0021384
28/08/2022;0,23;-0,96766996;-1,6788538;2;1,9377655
29/08/2022;0,73;-0,67925942;-1,2469954;2;1,4199969
30/08/2022;0,24;-0,34263054;-1,0552307;2;1,1094627
31/08/2022;0,19;-0,004715542;-0,95411891;2;0,95413053
01/09/2022;0,08;0,2410892;-0,74357969;3;0,78168714
02/09/2022;0,07;0,44212174;-0,47643149;3;0,64996815
03/09/2022;0,14;0,54681814;-0,29545102;4;0,62153149
04/09/2022;0,41;0,53029925;-0,22200464;4;0,57489419
05/09/2022;5,63;0,25303778;-0,18253003;4;0,31200215
06/09/2022;0,54;0,33866504;-0,30061364;4;0,45283836
07/09/2022;0,56;0,53785664;-0,18501042;4;0,56878698
08/09/2022;1,56;0,68245322;0,034068823;5;0,68330306
09/09/2022;0,43;0,38467821;0,13199383;5;0,40669361
10/09/2022;0,65;0,14959006;0,15926515;6;0,21850073
11/09/2022;0,06;0,27719501;0,058923021;5;0,28338841
12/09/2022;0,04;0,181337;0,033907685;5;0,18447992
13/09/2022;0,26;-0,036036927;0,022402255;8;0,04243255
14/09/2022;1,06;-0,40516555;0,21038097;8;0,45652959
15/09/2022;1,04;-0,42236027;0,24844092;8;0,4900113
16/09/2022;0,01;-0,17410411;0,019609887;8;0,17520499
17/09/2022;0;-0,12400391;-0,25014254;2;0,27919218
18/09/2022;0;-0,086599141;-0,46853873;2;0,47647449
19/09/2022;2,31;0,10488521;-0,37486634;3;0,389263
20/09/2022;0,87;0,30402496;-0,2325063;4;0,38274059
21/09/2022;6,9;0,42042613;-0,29642007;4;0,5144152
22/09/2022;1,08;0,51288265;-0,022455851;4;0,51337403
23/09/2022;0,1;0,51840776;0,07331717;5;0,52356666
24/09/2022;0,15;0,61275148;-0,039054487;4;0,61399484
25/09/2022;0,24;0,44488007;0,31834188;5;0,54704648
26/09/2022;0,01;0,42704931;0,22884539;5;0,48450112
27/09/2022;0,01;0,44918573;-0,088363908;4;0,4577947
28/09/2022;0,09;0,34892344;-0,16037838;4;0,38401666
29/09/2022;1,01;0,46366668;-0,4334957;4;0,63474822
30/09/2022;4,49;0,32968801;-0,59807348;3;0,68292463
01/10/2022;8;0,76188612;-0,66698402;4;1,0125898
02/10/2022;4,26;0,9403578;-0,64189059;4;1,1385502
03/10/2022;6,54;0,85961658;-0,62025738;4;1,0600282
04/10/2022;19;0,78245652;-0,47291803;4;0,91427004
05/10/2022;3,74;0,74180746;-0,44718748;4;0,86617255
06/10/2022;29,19;0,91024441;-0,20918126;4;0,93397087
07/10/2022;3,73;1,0218034;-0,000882308;4;1,0218039
08/10/2022;1,35;1,0542426;0,44606808;5;1,1447289
09/10/2022;1,53;1,0482597;0,73912531;5;1,2826358
10/10/2022;5,1;1,1579278;0,9387325;5;1,4906425
11/10/2022;21,23;1,2978081;1,1984644;5;1,7665284
12/10/2022;2,59;1,3762612;1,2284477;5;1,8447707
13/10/2022;1,29;1,3281668;1,4666502;6;1,9786587
14/10/2022;2,94;1,1681397;1,8375875;6;2,1774476
15/10/2022;1,5;0,89498419;1,5783284;6;1,8144193
16/10/2022;13,87;0,59681869;1,4511589;6;1,5690936
17/10/2022;9,36;0,29128501;1,4228379;6;1,4523479
18/10/2022;11,13;0,33983266;1,3102072;6;1,3535616
19/10/2022;8,63;0,34231463;1,1689162;6;1,2180084
20/10/2022;11,86;0,27609152;1,268949;6;1,298637
21/10/2022;1,01;0,24647129;1,4242811;6;1,4454497
22/10/2022;2,09;0,22714074;1,5787925;6;1,5950481
23/10/2022;0,46;0,42537889;1,8864503;6;1,9338154
24/10/2022;0,54;0,30663082;1,9474703;6;1,9714622
25/10/2022;8,03;0,20582666;1,9208765;6;1,9318725
26/10/2022;6,67;0,22192658;2,0628142;6;2,074718
27/10/2022;5,74;0,37585306;1,8522668;6;1,8900154
28/10/2022;2,04;0,33652768;1,4516444;6;1,4901417
29/10/2022;0,06;0,30841696;1,5107768;6;1,5419362
30/10/2022;0,23;0,43654549;1,6061958;6;1,6644629
31/10/2022;0,15;0,1526639;1,7397856;6;1,7464708
01/11/2022;1,75;-0,063748322;1,8845551;7;1,885633
02/11/2022;7,34;-0,19021718;1,8812987;7;1,8908906
03/11/2022;1,42;-0,56316519;1,6670424;7;1,7595981
04/11/2022;3,44;-0,86025774;1,2728212;7;1,5362673
05/11/2022;0,6;-1,1229151;1,0613407;8;1,5451157
06/11/2022;1,72;-1,1456717;0,9125753;8;1,4647038
07/11/2022;34,14;-1,0808996;0,76629966;8;1,3249751
08/11/2022;29,2;-0,80061418;0,32642695;8;0,86460257
09/11/2022;1,38;-0,53378516;0,015246215;8;0,53400284
10/11/2022;4;-0,36841586;-0,21658467;1;0,42736304
11/11/2022;6,9;-0,18678324;-0,26862088;2;0,32717755
12/11/2022;5,81;0,2481851;-0,35543424;3;0,43350819
13/11/2022;5,19;0,65659881;-0,24586208;4;0,70112067
14/11/2022;0,42;0,97810537;-0,22409339;4;1,003448
15/11/2022;3,98;1,0351189;-0,041507762;4;1,0359509
16/11/2022;10,11;0,99396867;0,015191691;5;0,99408472
17/11/2022;2,19;1,1321385;0,2820392;5;1,1667407
18/11/2022;6,85;1,2249259;0,62181836;5;1,3737181
19/11/2022;12,87;1,054971;0,84242404;5;1,3500526
20/11/2022;1,41;1,0585754;0,99963105;5;1,4559684
21/11/2022;2,75;1,0251381;1,0898302;6;1,4962078
22/11/2022;7,35;0,80663872;1,3237495;6;1,5501544
23/11/2022;3,17;0,55270129;1,4252646;6;1,5286785
24/11/2022;13,1;-0,017594237;1,5411193;7;1,5412197
25/11/2022;15,47;-0,59731209;1,6696924;7;1,7733173
26/11/2022;15,56;-0,95037758;1,7071248;7;1,9538405
27/11/2022;4,24;-1,0471054;1,5064949;7;1,8346543
28/11/2022;4,52;-1,0159411;1,2973906;7;1,6478345
29/11/2022;4,85;-0,79338717;0,99334466;7;1,2712973
30/11/2022;3,84;-0,70879054;0,64383513;8;0,95755297
01/12/2022;13,93;-0,3310411;0,34341192;7;0,47699052
02/12/2022;4,86;-0,036342803;-0,039597083;2;0,05374689
03/12/2022;15,56;0,25740895;-0,49312508;3;0,55626589
04/12/2022;11,87;0,25819981;-0,65465772;3;0,70373565
05/12/2022;1,06;0,29839298;-0,59555256;3;0,66612405
06/12/2022;0,07;0,37478796;-0,71485442;3;0,80714488
07/12/2022;25,45;0,60826761;-0,73876935;3;0,95695859
08/12/2022;0,17;1,082516;-0,55323666;4;1,2156938
09/12/2022;0,05;1,2271562;-0,48958302;4;1,321213
10/12/2022;0,98;1,1257906;-0,47839555;4;1,2232199
11/12/2022;1,16;1,0360757;-0,48229948;4;1,1428323
12/12/2022;0,29;0,83440214;-0,33757025;4;0,90010035
13/12/2022;10,16;0,49149698;-0,26757631;4;0,55961269
14/12/2022;2,19;0,41804516;-0,20667166;4;0,46634209
15/12/2022;1,97;0,33989969;-0,24139617;4;0,41689795
16/12/2022;10,1;0,31813225;-0,27084532;4;0,41781014
17/12/2022;4,31;0,28459981;-0,36841658;3;0,46554035
18/12/2022;1,04;0,009772464;-0,52024084;3;0,52033263
19/12/2022;0,22;0,17549995;-0,25611013;3;0,31047162
20/12/2022;0,01;0,65661395;-0,016807137;4;0,656829
21/12/2022;3,03;1,207595;-0,096233986;4;1,2114234
22/12/2022;11,29;1,6304624;-0,081537604;4;1,6324999
23/12/2022;24,12;1,7644166;0,11740475;5;1,7683183
24/12/2022;15,8;1,7329216;0,34686381;5;1,767295
25/12/2022;24,91;1,6621295;0,77154344;5;1,8324721
26/12/2022;2,12;1,4884917;1,0569087;5;1,8255584
27/12/2022;9,16;1,2970653;0,94659561;5;1,6057464
28/12/2022;14,12;1,110525;1,0643698;5;1,5382291
29/12/2022;7,08;0,70067471;1,4215649;6;1,5848634
30/12/2022;22,3;0,30849475;1,6222944;6;1,6513656
31/12/2022;6,44;0,014359472;1,5912158;6;1,5912807
01/01/2023;10,88;-0,092298798;1,2775991;7;1,2809287
02/01/2023;10,78;-0,53098679;1,3935492;7;1,4912834
03/01/2023;4,21;-0,50524503;1,3809869;7;1,4705092
04/01/2023;2,75;-0,42784134;1,1280558;7;1,2064651
05/01/2023;4,67;-0,47976896;1,040675;7;1,1459419
06/01/2023;1,69;-0,46124244;1,0122111;7;1,112347
07/01/2023;2,17;-0,35045069;0,71234512;7;0,79388362
08/01/2023;0,19;-0,51998669;0,84033245;7;0,98820281
09/01/2023;0,16;-0,59353065;0,85390025;7;1,0399154
10/01/2023;0,14;-0,43940416;0,75423139;7;0,87289232
11/01/2023;0,63;-0,66961157;0,26312971;8;0,71945602
12/01/2023;1,36;-0,97009015;0,39522508;8;1,0475103
13/01/2023;4,3;-0,93804961;0,5830552;8;1,1044865
14/01/2023;0,55;-0,69658196;0,48357585;8;0,84798115
15/01/2023;2,95;-0,48691791;0,38420713;8;0,62024528
16/01/2023;17,45;-0,6575895;0,41103485;8;0,77548283
17/01/2023;5,02;-0,71582645;0,012851306;8;0,71594179
18/01/2023;0,9;-0,56057328;-0,34613097;1;0,65882397
19/01/2023;3,83;-0,27461076;-0,69764626;2;0,74974757
20/01/2023;3,44;0,17830685;-1,1209913;3;1,1350837
21/01/2023;1,07;0,35341364;-1,5325147;3;1,5727373
22/01/2023;0,38;0,29398951;-1,4846002;3;1,513429
23/01/2023;0,26;0,28744665;-1,5230998;3;1,5499867
24/01/2023;0,4;0,43474725;-1,569347;3;1,6284518
25/01/2023;17,56;0,47874638;-1,9232513;3;1,9819418
26/01/2023;37,55;0,66456574;-1,8440182;3;1,960115
27/01/2023;13,15;0,75849265;-1,9317718;3;2,0753441
28/01/2023;10,72;0,96983194;-2,0597992;3;2,2766964
29/01/2023;8,29;0,85118347;-2,317699;3;2,4690568
30/01/2023;5,58;0,4886125;-2,0560577;3;2,1133187
31/01/2023;12,25;0,68765104;-1,6801057;3;1,815384
01/02/2023;5,96;0,80218571;-1,4270405;3;1,6370542
02/02/2023;0,73;0,85215938;-1,3725065;3;1,6155338
03/02/2023;6,43;0,93343383;-1,2304798;3;1,5444673
04/02/2023;14,1;1,0118725;-1,2827948;3;1,6338446
05/02/2023;5,69;1,2092102;-1,2691007;3;1,752942
06/02/2023;5,65;1,3633833;-1,1746922;4;1,7996432
07/02/2023;43,02;1,6959257;-0,92156082;4;1,9301394
08/02/2023;25,58;1,8033775;-0,66596812;4;1,9224162
09/02/2023;1,51;1,8438261;-0,23065305;4;1,8581967
10/02/2023;10,79;1,9627752;0,27930236;5;1,982548
11/02/2023;2,4;1,7658836;0,93399;5;1,9976692
12/02/2023;20,03;1,5745989;1,611712;6;2,2532148
13/02/2023;7,89;1,1679809;2,1371877;6;2,4355185
14/02/2023;12,4;0,84553307;2,1444757;6;2,3051469
15/02/2023;2,69;0,1316281;1,9191675;6;1,9236761
16/02/2023;6,92;-0,56795913;1,9488766;7;2,0299501
17/02/2023;16,65;-0,85198569;1,9614178;7;2,1384666
18/02/2023;8,95;-0,80884695;1,8435084;7;2,0131459
19/02/2023;1,48;-0,89430803;1,4720619;7;1,7224265
20/02/2023;1,89;-1,0396261;1,1599362;7;1,5576502
21/02/2023;6,19;-0,82905692;0,9870255;7;1,289013
22/02/2023;2,75;-0,739447;0,9451322;7;1,2000237
23/02/2023;4,21;-0,4278942;0,95372635;7;1,0453168
24/02/2023;17,42;-0,092194565;0,83006251;7;0,83516681
25/02/2023;31,44;-0,14612547;0,7227695;7;0,73739296
26/02/2023;9,73;-0,30470911;0,65665066;7;0,72390449
27/02/2023;6,08;-0,19391385;0,90275133;7;0,92334312
28/02/2023;6,04;-0,021433387;1,1939967;7;1,1941891
01/03/2023;12,14;0,086678311;1,3042835;6;1,3071605
02/03/2023;8,16;-0,1106534;1,7479118;7;1,7514108
03/03/2023;0,24;-0,24890149;2,1379356;7;2,1523757
04/03/2023;14,07;-0,99677253;2,8890593;7;3,0561771
05/03/2023;22,33;-1,5156627;2,9768798;7;3,3405161
06/03/2023;11,55;-2,0861683;3,1125669;7;3,7470217
07/03/2023;5,43;-2,9673355;2,744323;8;4,0418296
08/03/2023;0,6;-3,6860023;2,5186822;8;4,4643445
09/03/2023;2,06;-4,1601529;1,8900778;8;4,5693836
10/03/2023;0,13;-4,1797934;1,4298667;8;4,4176002
11/03/2023;0,09;-4,1302958;1,1657888;8;4,291667
12/03/2023;0,12;-4,1588373;0,90278429;8;4,2556958
13/03/2023;2,3;-3,9851875;0,4724561;8;4,0130954
14/03/2023;0,53;-3,6104288;0,10057233;8;3,6118293
15/03/2023;0,18;-3,1564832;-0,046529576;1;3,156826
16/03/2023;9,31;-2,791383;-0,13497053;1;2,7946441
17/03/2023;2,2;-2,6213851;-0,30535746;1;2,6391103
18/03/2023;0,13;-2,5204577;-0,59250385;1;2,5891635
19/03/2023;4,43;-2,2021132;-0,88737553;1;2,3741815
20/03/2023;1,12;-1,5738338;-1,1534356;1;1,9512473
21/03/2023;4,77;-1,0832646;-1,4480726;2;1,8084182
22/03/2023;2,41;-0,67060506;-1,7444577;2;1,8689152
23/03/2023;1,41;-0,37153384;-1,9151312;2;1,950837
24/03/2023;2,03;-0,14717133;-1,6558155;2;1,662343
25/03/2023;0,34;-0,11470667;-1,4554554;2;1,4599686
26/03/2023;13,6;0,17238022;-1,283264;3;1,2947901
27/03/2023;2,5;0,26733714;-0,97178251;3;1,0078841
28/03/2023;14,18;0,24747187;-0,92458063;3;0,9571268
29/03/2023;6,77;0,32855162;-0,42098069;3;0,53401399
30/03/2023;8,2;0,26945728;-0,33057678;3;0,42648354
31/03/2023;4,67;0,40841052;0,054493502;5;0,41202998
01/04/2023;7,03;0,61147934;0,3705669;5;0,71500129
02/04/2023;2,98;0,77392024;0,48484954;5;0,91325331
03/04/2023;9,61;0,67712951;0,53178936;5;0,86099029
04/04/2023;12,35;0,30654234;0,71422899;6;0,77723312
05/04/2023;6,89;0,083905585;0,7864539;6;0,79091716
06/04/2023;5,97;0,19834983;0,78473061;6;0,80941015
07/04/2023;5,5;0,26171622;1,1042536;6;1,1348443
08/04/2023;9,82;0,38321644;1,3572073;6;1,4102718
09/04/2023;3;0,19153239;1,7284243;6;1,7390041
10/04/2023;4,48;-0,11250098;1,9987758;7;2,0019395
11/04/2023;1,56;-0,30061561;2,1300673;7;2,1511757
12/04/2023;2,45;-0,38191548;2,1033199;7;2,1377122
13/04/2023;3,04;-0,51088029;1,9073001;7;1,9745361
14/04/2023;1,39;-0,66006285;1,6955444;7;1,8194927
15/04/2023;0,29;-0,71447438;1,767848;7;1,906767
16/04/2023;0,14;-0,95567054;1,5981165;7;1,862064
17/04/2023;1,9;-1,3171791;1,5427978;7;2,0285921
18/04/2023;0,54;-1,6630843;1,369253;8;2,1542292
19/04/2023;22,66;-1,7216663;1,0737184;8;2,0290408
20/04/2023;0,12;-1,9653342;0,49880177;8;2,0276444
21/04/2023;0,02;-2,1102831;0,27869141;8;2,1286061
22/04/2023;0,02;-2,344274;-0,37702274;1;2,3743982
23/04/2023;0,03;-2,2800314;-0,74563485;1;2,3988569
24/04/2023;0,26;-2,0917265;-0,97272164;1;2,3068392
25/04/2023;1,52;-1,7772171;-1,3071666;1;2,2061698
26/04/2023;0,34;-1,4123542;-1,461746;2;2,0325959
27/04/2023;6,33;-1,1696225;-1,5149746;2;1,9139397
28/04/2023;5,74;-0,77498466;-1,2644019;2;1,4830083
29/04/2023;1,82;-0,030398177;-1,238107;2;1,2384801
30/04/2023;0,02;0,74824733;-1,1853932;3;1,4017957
01/05/2023;0,2;1,1960205;-1,352302;3;1,8053215
02/05/2023;0,13;1,4740621;-1,2153746;4;1,9104959
03/05/2023;0,22;1,666147;-0,75010836;4;1,8272133
04/05/2023;1,78;1,800524;-0,24448226;4;1,8170465
05/05/2023;0,42;1,9307911;0,065900303;5;1,9319154
06/05/2023;0,15;1,5935079;0,039377935;5;1,5939944
07/05/2023;0,53;1,3506595;0,38153139;5;1,4035125
08/05/2023;1,51;1,1053773;0,71678835;5;1,3174386
09/05/2023;1,31;0,88831651;0,99372029;6;1,3328865
10/05/2023;4,7;0,68192643;1,0564619;6;1,2574321
11/05/2023;0,23;0,38505307;1,0799037;6;1,1464981
12/05/2023;0;0,084361941;0,96857697;6;0,97224391
13/05/2023;0,03;0,17786373;1,0557808;6;1,070658
14/05/2023;0,01;0,084965453;1,1210699;6;1,1242851
15/05/2023;0,01;0,22178012;1,3959259;6;1,4134339
16/05/2023;0,11;0,30143055;1,7013832;6;1,7278788
17/05/2023;0,07;0,31434962;1,81069;6;1,8377743
18/05/2023;0,24;0,31387392;2,0012333;6;2,0256979
19/05/2023;0,37;0,20071571;1,9309464;6;1,9413502
20/05/2023;0,1;0,10051177;1,5254003;6;1,5287081
21/05/2023;0,08;-0,29212627;1,4073215;7;1,4373208
22/05/2023;0,14;-0,44863138;1,5645328;7;1,6275849
23/05/2023;0,06;-0,43246111;1,9369974;7;1,9846869
24/05/2023;0,07;-0,51926976;2,236726;7;2,296211
25/05/2023;0,2;-0,82878959;2,2047994;7;2,3554261
26/05/2023;0,09;-1,0765036;1,7755063;7;2,0763628
27/05/2023;0,44;-1,4554018;1,5331205;7;2,1139188
28/05/2023;0,22;-1,5640769;1,2000992;8;1,9714397
29/05/2023;0,23;-1,3957875;0,89947742;8;1,6605066
30/05/2023;0,33;-1,2512125;0,57576442;8;1,3773298
31/05/2023;0,39;-1,4306504;0,28849342;8;1,4594481
01/06/2023;0,28;-1,4536089;0,078127243;8;1,4557068
02/06/2023;0,15;-1,3356357;0,071653381;8;1,3375564
03/06/2023;0,09;-1,392419;-0,046096459;1;1,3931818
04/06/2023;0,33;-1,587028;-0,19965032;1;1,5995369
05/06/2023;3,03;-1,5077486;-0,47415265;1;1,5805463
06/06/2023;0,37;-1,4478005;-0,82490873;1;1,6663135
07/06/2023;0,15;-1,2315096;-1,0656818;1;1,6285864
08/06/2023;0,28;-0,69565654;-1,0318514;2;1,2444497
09/06/2023;0,24;-0,048471931;-1,1519849;2;1,1530043
10/06/2023;0,58;0,27930161;-1,2402257;3;1,2712864
11/06/2023;0,28;0,54702741;-1,1959227;3;1,3150933
12/06/2023;0,15;0,80425406;-1,1045744;3;1,3663489
13/06/2023;0,05;0,90349013;-1,264671;3;1,5542481
14/06/2023;0,11;0,96882778;-1,284319;3;1,6087582
15/06/2023;0,11;0,79830188;-1,0641329;3;1,3302875
